,STANDARD_NAME,21A,22A,22B,23A,23B,RA,DEC,Z,Z_ERR,SPECTYPE,OBSERVATION_STATUS
1935,C202210142330188p001834,,,C202210142330188p001834,,,352.578150969222,0.3093324118221277,,,,N
1936,A202308132330253p001659,,,,,A202308132330253p001659,352.6052416188129,0.2829790516193139,,,,N
1937,C202308132330436m002038,,,,,C202308132330436m002038,352.68156113156334,-0.3438577696684916,,,,N
1938,T202307202331231m002625,,,T202307202331231m002625,,,352.8464297460348,-0.4404074840529522,,,,N
1939,C202210112331241p001140,,,C202210112331241p001140,,,352.8503104053658,0.1945318248524125,,,,N
1940,T202308032331255m002803,,,,,T202308032331255m002803,352.8561316593082,-0.4673708570919398,,,,N
1941,T202309152331410p010121,,,,,T202309152331410p010121,352.92068308211566,1.0224518120709394,0.1229934366181138,3.5142909571686975e-05,GALAXY,Y
1942,C202210022331524p005248,,,C202210022331524p005248,,,352.96845507955186,0.8798768098661492,,,,N
1943,A202310092332093p003605,,,,,A202310092332093p003605,353.0388258565149,0.6014998422867742,,,,N
1944,A202210022332157p003955,,,A202210022332157p003955,,,353.0654139282741,0.6653885041420551,,,,N
1945,C202308132332305p000138,,,,,C202308132332305p000138,353.1268817481072,0.0272272638070214,0.7172994005050322,3.173449916076281e-05,QSO,Y
1946,C202210292332518p002551,,,C202210292332518p002551,,,353.2159040679598,0.4307901260184362,,,,N
1947,A202310122333358p010136,,,,,A202310122333358p010136,353.39911280715296,1.0266011013908107,,,,N
1948,A202209142333585p005121,,,A202209142333585p005121,,,353.49359378177195,0.8559122118784641,0.3108716062188101,1.7284605847807878e-05,QSO,Y
1949,T202308222334014m005060,,,,,T202308222334014m005060,353.50594336533044,-0.8499987053244116,,,,N
1950,T202310092334180m002659,,,,,T202310092334180m002659,353.574852056836,-0.4497574844445926,,,,N
1951,T202307202334228m005023,,,T202307202334228m005023,,,353.59490906945166,-0.8396060384923102,0.45557702875403,5.5536024913127725e-05,GALAXY,Y
1952,A202308132334263m004021,,,,,A202308132334263m004021,353.609755889278,-0.6723990436949043,0.9110894690165544,0.00019417602959049637,QSO,Y
1953,C202307202334304p003121,,,C202307202334304p003121,,,353.6265297821656,0.5225747668868785,0.507636118554566,9.025487722478891e-05,GALAXY,Y
1954,T202210262335105p003155,,,T202210262335105p003155,,,353.79375798983045,0.531879027228474,0.21623552643011862,1.7972774342363982e-05,QSO,Y
1955,C202308032335106p003154,,,,,C202308032335106p003154,353.7939750365567,0.5316252582077653,0.21623552643011862,1.7972774342363982e-05,QSO,Y
1956,C202307202335127m002215,,,C202307202335127m002215,,,353.80277807721154,-0.3708313525950959,,,,N
1957,C202210172335531m003830,,,C202210172335531m003830,,,353.9713477435072,-0.6417244061244464,,,,N
1958,T202210112336017p002613,,,T202210112336017p002613,,,354.0072504202638,0.4370440940777873,,,,N
1959,A202210142336443p000230,,,A202210142336443p000230,,,354.1845645536185,0.041712737720775,0.5465475375143739,7.688745623184372e-05,QSO,Y
1960,T202209142337389m002017,,,T202209142337389m002017,,,354.41187896749983,-0.3379227381181513,,,,N
1961,T202307202337495m003525,,,T202307202337495m003525,,,354.45634083899705,-0.5902481849796675,,,,N
1962,T202307202337563m013051,,,T202307202337563m013051,,,354.4844343927416,-1.5141381952912452,,,,N
1963,C202210142337590m011145,,,C202210142337590m011145,,,354.4958580758164,-1.195751250718198,,,,N
1964,A202210142338057m004411,,,A202210142338057m004411,,,354.52388912940995,-0.7362768018019226,,,,N
1965,A202308032338340m010824,,,,,A202308032338340m010824,354.6416610727879,-1.1401252669711992,0.18926450514926266,5.661000954902368e-06,GALAXY,Y
1966,T202210142339006m002828,,,T202210142339006m002828,,,354.75246557569056,-0.4744943354662912,0.40159647480155086,2.1540483981316284e-05,GALAXY,Y
1967,T202310062340070m002859,,,,,T202310062340070m002859,355.02903448963224,-0.4829836314972582,,,,N
1968,T202210022340136m000356,,,T202210022340136m000356,,,355.05674586239456,-0.0655791015300347,,,,N
1969,C202307202340227m002541,,,C202307202340227m002541,,,355.09446158175683,-0.4280286759002753,0.9545509014798319,0.00015901929177064133,QSO,Y
1970,T202308022340497m012756,,,,,T202308022340497m012756,355.20698425541906,-1.4654410736971726,0.0751521552440252,1.6173534400904834e-05,GALAXY,Y
1971,C202209142340567m012506,,,C202209142340567m012506,,,355.2360708244457,-1.4184441988011982,,,,N
1972,C202210142341172m010408,,,C202210142341172m010408,,,355.3217996381512,-1.0688395125831895,,,,N
1973,C202210142341334m011750,,,C202210142341334m011750,,,355.3892421057841,-1.2973280585863385,0.3394920773677641,2.250888095783574e-05,QSO,Y
1974,T202209122341508m004329,,,T202209122341508m004329,,,355.4617378416653,-0.7248545263243431,,,,N
1975,C202307112341544m000421,,,C202307112341544m000421,,,355.476599759514,-0.0725680730091826,,,,N
1976,A202210142342292p001743,,,A202210142342292p001743,,,355.6217786514141,0.295209037373408,,,,N
1977,T202209142343074p003855,,,T202209142343074p003855,,,355.78069313370696,0.6486243230441159,0.6658918595697384,4.8967548787939334e-05,QSO,Y
1978,T202210022344023m003018,,,T202210022344023m003018,,,356.0096656448687,-0.5049955341209724,,,,N
1979,A202210022344208p010234,,,A202210022344208p010234,,,356.08681052524787,1.0428179804667834,,,,N
1980,C202307202345162m001735,,,C202307202345162m001735,,,356.3173488900577,-0.2929914206233934,,,,N
1981,T202210102345255p003308,,,T202210102345255p003308,,,356.35629016258787,0.5520881603678189,,,,N
1982,C202308132346242p003840,,,,,C202308132346242p003840,356.6006787835892,0.6443941717283573,,,,N
1983,C202210022346575m004644,,,C202210022346575m004644,,,356.739604342102,-0.7788714048486735,0.18524493648553172,5.848997265094349e-05,GALAXY,Y
1984,C202210142347040p000816,,,C202210142347040p000816,,,356.7665884362107,0.1377445486436828,,,,N
1985,T202308032347160p005603,,,,,T202308032347160p005603,356.81653214464086,0.9342540121799828,0.45593727257795585,2.875818731786904e-05,QSO,Y
1986,C202307202348160m005111,,,C202307202348160m005111,,,357.0666142320418,-0.8529468502401039,,,,N
1987,T202210022348189p001200,,,T202210022348189p001200,,,357.07892797535004,0.2000809394149629,0.27796758751182316,5.385716975839551e-05,GALAXY,Y
1988,C202307202348459p002011,,,C202307202348459p002011,,,357.1913762038882,0.3364654137543638,,,,N
1989,A202210022349088m000810,,,A202210022349088m000810,,T202308032349088m000809,357.2865263419577,-0.1359356148916504,0.6517372385299559,8.594980641901929e-05,QSO,Y
1990,A202210142350247m015054,,,A202210142350247m015054,,,357.60271133819435,-1.8484443956869443,0.8112112602246968,7.087408253995271e-05,GALAXY,Y
1991,C202210142350368m005314,,,C202210142350368m005314,,,357.65342358392707,-0.8872633011662536,,,,N
1992,T202307262350400m010902,,,T202307262350400m010902,,T202308022350400m010902,357.6667871863879,-1.150544461016474,,,,N
1993,A202209142352140m005407,,,A202209142352140m005407,,,358.05847331361605,-0.9018804941145608,0.7080318939396185,3.6414866639718994e-05,GALAXY,Y
1994,T202209142352212m005126,,,T202209142352212m005126,,T202309152352212m005126,358.0882628725626,-0.8571255469806438,,,,N
1995,T202210142352302m000932,,,T202210142352302m000932,,,358.1257998118033,-0.1587959517060506,1.0550936893141247,0.00024779580895677823,QSO,Y
1996,A202308132352478m003206,,,,,A202308132352478m003206,358.1993580474304,-0.5349464796491865,0.8978062832470892,8.080682943242031e-05,GALAXY,Y
1997,C202210022353175m005533,,,C202210022353175m005533,,C202308132353175m005533,358.3228412273456,-0.9258175476989776,1.724511839366823,0.00017138418293093154,QSO,Y
1998,T202310182353184m011033,,,,,T202310182353184m011033,358.3264623951211,-1.175709659157309,0.1834629881139015,1.3828150601435423e-05,GALAXY,Y
1999,C202307202353195m013815,,,C202307202353195m013815,,,358.3312679749801,-1.6375335473631298,,,,N
2000,C202308022353413m014715,,,,,C202308022353413m014715,358.4222357830107,-1.787547540387537,0.12848249222693187,1.9820164532556582e-05,GALAXY,Y
2001,T202209092353438m014715,,,T202209092353438m014715,,T202308032353438m014714,358.4323814414539,-1.7873695123718871,,,,N
2002,A202308132353482m011418,,,,,A202308132353482m011418,358.45101636123263,-1.2383889572981834,,,,N
2003,C202210022354104m003540,,,C202210022354104m003540,,,358.54335053317413,-0.5944496674608564,,,,N
2004,T202210142354318m005950,,,T202210142354318m005950,,,358.6326497386081,-0.9972967744366004,,,,N
2005,C202307202355175m001257,,,C202307202355175m001257,,,358.82290180852664,-0.2157507786280129,0.17904600292292527,2.0452138746666778e-05,GALAXY,Y
2006,T202308132355235m001006,,,,,T202308132355235m001006,358.84810625571123,-0.1682386190546264,0.1279414285681273,1.1432704235287937e-05,GALAXY,Y
2007,C202308132355401m011328,,,,,C202308132355401m011328,358.9170942724952,-1.224404086431279,,,,N
2008,A202307202355575p001947,,,A202307202355575p001947,,,358.9893757404392,0.3298030433381465,,,,N
2009,C202307202356148p000026,,,C202307202356148p000026,,,359.0617619798198,0.0072088353390833,,,,N
2010,T202307202357010m003032,,,T202307202357010m003032,,,359.2542684930192,-0.5087999247896006,0.2670786755627896,9.173769619614356e-06,GALAXY,Y
2011,C202210022357210m003313,,,C202210022357210m003313,,,359.3373702955538,-0.5535866970001262,0.26789514448384666,5.117638469777902e-05,QSO,Y
2012,A202307202357282m000622,,,A202307202357282m000622,,,359.3674189014661,-0.1061539347030187,0.794425688257291,0.00013773794628504132,QSO,Y
2013,T202210022358281m000255,,,T202210022358281m000255,,,359.6170656534456,-0.0485762784023505,0.19964038589548752,5.427328006864579e-05,GALAXY,Y
2014,T202209142358324p004706,,,T202209142358324p004706,,,359.6348581236465,0.7851300996461027,0.0610118892707108,1.1533517893338062e-05,GALAXY,Y
2015,T202307202358374m003054,,,T202307202358374m003054,,,359.6556436710978,-0.5150260054197201,,,,N
2016,T202210142358594m002322,,,T202210142358594m002322,,,359.74753870954567,-0.3893985447348699,,,,N
2017,C202210292359406p010009,,,C202210292359406p010009,,,359.9193041088514,1.0025464820226688,0.22097819329404672,2.272676695469016e-05,QSO,Y
2018,A202310062359513m002823,,,,,A202310062359513m002823,359.9639393824353,-0.4729893014814511,,,,N
2019,T202301180256332m143007,,,T202301180256332m143007,,,44.13846358494421,-14.501859447595947,,,,N
2020,T202209090256498m164053,,,T202209090256498m164053,,,44.2076626419348,-16.68142990470534,0.47650222680753107,1.817447287651416e-05,QSO,Y
2021,C202212190257103m161617,,,C202212190257103m161617,,,44.293036693913365,-16.271504580130838,,,,N
2022,T202311110257409m163045,,,,,T202311110257409m163045,44.42024126093176,-16.51254351141901,,,,N
2023,T202210200257417m163247,,,T202210200257417m163247,,,44.42382527738378,-16.546452417457193,,,,N
2024,A202212190257420m151126,,,A202212190257420m151126,,,44.42482021927864,-15.190424009198086,,,,N
2025,T202211190257478m163542,,,T202211190257478m163542,,,44.44910333682044,-16.59510564746246,,,,N
2026,C202301210257479m163544,,,C202301210257479m163544,,,44.44945661746116,-16.59551882780007,,,,N
2027,C202211040258086m150905,,,C202211040258086m150905,,,44.53584059388744,-15.151492216670446,,,,N
2028,T202401040258177m163544,,,,,T202401040258177m163544,44.573801688747366,-16.59564887651821,,,,N
2029,C202210110258270m142047,,,C202210110258270m142047,,,44.61244020997314,-14.346445347969969,0.3116914715207681,5.145018160924178e-06,GALAXY,Y
2030,C202311110258311m135741,,,,,C202311110258311m135741,44.62958490407731,-13.961335853461811,,,,N
2031,C202308220259022m141055,,,,,C202308220259022m141055,44.75924710626193,-14.181899698007552,0.07977835287048257,4.239639181114342e-06,GALAXY,Y
2032,A202210290259083m135403,,,A202210290259083m135403,,,44.78448895853028,-13.90073697377444,,,,N
2033,C202302080259106m165937,,,,C202302080259106m165937,,44.7940935731457,-16.993494943056458,,,,N
2034,T202301180259109m171925,,,T202301180259109m171925,T202302020259109m171925,,44.79527116858879,-17.323510766070385,,,,N
2035,T202312170259162m155242,,,,,T202312170259162m155242,44.81739118341708,-15.878239975428126,,,,N
2036,T202211040259165m135432,,,T202211040259165m135432,,,44.818783980904186,-13.90883124661911,,,,N
2037,T202211160259190m153424,,,T202211160259190m153424,,,44.82923735118592,-15.573453588001234,,,,N
2038,C202310060259205m150857,,,,,C202310060259205m150857,44.83531173408525,-15.149093248499858,0.17986734506748467,2.9154006561463123e-05,GALAXY,Y
2039,T202401010259275m143122,,,,,T202401010259275m143122,44.86464385798397,-14.522750856754412,,,,N
2040,A202310090259332m144851,,,,,A202310090259332m144851,44.888191709825456,-14.814151459635212,,,,N
2041,T202301040259372m141213,,,T202301040259372m141213,,,44.90491652418928,-14.20361107056191,,,,N
2042,A202401280259385m160720,,,,,A202401280259385m160720,44.91029987107984,-16.122307689139404,,,,N
2043,A202312230259426m143826,,,,,A202312230259426m143826,44.92747426778601,-14.640610659520036,,,,N
2044,C202301040259457m145804,,,C202301040259457m145804,,,44.940344096640565,-14.96780945675723,,,,N
2045,A202212160259576m160158,,,A202212160259576m160158,,,44.990161125299686,-16.032818717075745,,,,N
2046,T202310060300040m170827,,,,,T202310060300040m170827,45.0167362342398,-17.140846506424058,,,,N
2047,T202212280300149m170348,,,T202212280300149m170348,,,45.06202292801082,-17.063236275355354,0.3649139607713864,1.7686877594088156e-05,GALAXY,Y
2048,C202209050300167m151036,,,C202209050300167m151036,,,45.06955633625879,-15.176529832602592,0.08559679591589539,2.8846497660701214e-06,GALAXY,Y
2049,A202212130300255m143824,,,A202212130300255m143824,,,45.10626817441766,-14.64001336568412,,,,N
2050,C202301210300292m161237,,,C202301210300292m161237,A202302020300292m161236,,45.121681508953465,-16.2101340002547,,,,N
2051,T202212130300294m142837,,,T202212130300294m142837,,,45.12249721240384,-14.476960918160064,,,,N
2052,T202401010300298m135929,,,,,T202401010300298m135929,45.124198265373295,-13.991439098737636,,,,N
2053,C202211100300429m145654,,,C202211100300429m145654,,,45.178893963928594,-14.94829024391714,,,,N
2054,T202310090300441m162932,,,,,T202310090300441m162932,45.18364420265306,-16.492341595011055,,,,N
2055,C202211160300450m142015,,,C202211160300450m142015,,,45.18762136656017,-14.33744555370724,0.3616242747316713,8.034656558082246e-06,QSO,Y
2056,C202308220300475m142446,,,,,C202308220300475m142446,45.19810116071216,-14.412681192899973,,,,N
2057,T202209050300541m142938,,,T202209050300541m142938,,,45.2252832345507,-14.493889409111237,0.43521077906421873,6.240073137031004e-05,GALAXY,Y
2058,T202212160300554m164945,,,T202212160300554m164945,,,45.23082387059663,-16.829209392327705,,,,N
2059,T202311140300569m155535,,,,,T202311140300569m155535,45.23716420793558,-15.926385320553493,,,,N
2060,A202212160300596m170027,,,A202212160300596m170027,,,45.24813869866598,-17.007379878786455,,,,N
2061,T202209050301080m140332,,,T202209050301080m140332,,,45.283195820104105,-14.058928997181626,,,,N
2062,C202210290301121m164150,,,C202210290301121m164150,,,45.30022041464654,-16.697359462903307,0.30227949479661204,3.3551582735680442e-06,GALAXY,Y
2063,C202310090301131m171227,,,,,C202310090301131m171227,45.30455351709304,-17.20748610388639,,,,N
2064,C202211040301183m140939,,,C202211040301183m140939,,,45.326201774106906,-14.160713585571926,,,,N
2065,T202211190301211m165537,,,T202211190301211m165537,,,45.33811511150323,-16.926980702566723,,,,N
2066,T202312110301314m143947,,,,,T202312110301314m143947,45.38082903781795,-14.66314903283231,0.11568389914978976,8.198148507649962e-06,GALAXY,Y
2067,T202209050301417m144315,,,T202209050301417m144315,,,45.42392048275644,-14.720948392955885,,,,N
2068,C202210170301450m153122,,,C202210170301450m153122,,,45.43730115532296,-15.522731470764487,0.1845949339669887,3.531446176976906e-05,GALAXY,Y
2069,C202401100301482m163503,,,,,C202401100301482m163503,45.450729465878446,-16.58427364750764,,,,N
2070,C202210200302044m170403,,,C202210200302044m170403,,,45.51821048874834,-17.06738214534689,1.636385562803023,7.890116638875664e-05,GALAXY,Y
2071,T202311110302061m135522,,,,,T202311110302061m135522,45.52548168736176,-13.922764931242448,,,,N
2072,C202312020302107m141103,,,,,C202312020302107m141103,45.544401233191614,-14.184255783691311,,,,N
2073,C202302110302167m172121,,,,C202302110302167m172121,C202308250302167m172121,45.56976538062267,-17.355838288154487,0.7447298371479121,0.00022457757084112917,QSO,Y
2074,T202210290302198m144210,,,T202210290302198m144210,,,45.58245872894548,-14.702686600499264,,,,N
2075,T202311050302208m154310,,,,,T202311050302208m154310,45.586556731425645,-15.719317237129042,,,,N
2076,T202401010302279m165927,,,,,T202401010302279m165927,45.61643634094275,-16.990729219322336,0.2828194300133796,1.7053630316026083e-05,GALAXY,Y
2077,T202401010302311m160343,,,,,T202401010302311m160343,45.62961027372013,-16.0620630663107,,,,N
2078,T202212190302403m145742,,,T202212190302403m145742,,,45.668123269786186,-14.961711313133724,,,,N
2079,A202212190302435m170325,,,A202212190302435m170325,,,45.68114262634455,-17.056980009655636,,,,N
2080,A202211160302463m155153,,,A202211160302463m155153,,,45.69271467996846,-15.864821072580964,,,,N
2081,C202209120302505m171810,,,C202209120302505m171810,,,45.710542057032,-17.302668673684938,,,,N
2082,T202401010302518m172037,,,,,T202401010302518m172037,45.715838523361576,-17.343692402427006,,,,N
2083,T202310060302589m140253,,,,,T202310060302589m140253,45.7453034905192,-14.047977322725394,,,,N
2084,T202312230303065m170501,,,,,T202312230303065m170501,45.77728976730293,-17.083537210277303,,,,N
2085,T202210060303083m140525,,,T202210060303083m140525,,,45.784538543772186,-14.09024432978996,,,,N
2086,C202301090303116m143248,,,C202301090303116m143248,,,45.79817335924103,-14.546657410360332,,,,N
2087,C202302080303150m160138,,,,C202302080303150m160138,,45.81240221646741,-16.027238393631052,,,,N
2088,A202211160303312m161522,,,A202211160303312m161522,,,45.87992296708295,-16.25601367345423,,,,N
2089,T202312110303436m171434,,,,,T202312110303436m171434,45.93170542305853,-17.24284988615553,0.3876012356621914,4.1358014636302484e-05,GALAXY,Y
2090,T202401220303465m165157,,,,,T202401220303465m165157,45.94359394832431,-16.865926682602336,0.16241864015314122,3.5484358921429355e-06,GALAXY,Y
2091,C202209090303502m171126,,,C202209090303502m171126,,,45.95897556235158,-17.190616942906143,,,,N
2092,C202310090304079m160913,,,,,C202310090304079m160913,46.03286298646982,-16.15364634275328,,,,N
2093,C202311140304196m142210,,,,,C202311140304196m142210,46.08186318744863,-14.369493381419373,0.11688657621044055,7.69436447935716e-06,GALAXY,Y
2094,C202212220304213m162131,,,C202212220304213m162131,,,46.08888885150485,-16.358667979868365,,,,N
2095,T202311170304472m164436,,,,,T202311170304472m164436,46.19672773368848,-16.743362701856988,,,,N
2096,C202310090304567p021118,,,,,C202310090304567p021118,46.2360938721775,2.188239812801732,0.25678226794714604,8.419465293495577e-06,QSO,Y
2097,T202310090306385p013018,,,,,T202310090306385p013018,46.6603914071813,1.5050837574113405,,,,N
2098,A202310090306417p015656,,,,,A202310090306417p015656,46.67393829127758,1.948806818596354,,,,N
2099,T202312290310349m164951,,,,,T202312290310349m164951,47.64523816244392,-16.830833527636685,0.11103338011833253,1.7307392328697896e-05,GALAXY,Y
2100,T202301240310445m143710,,,T202301240310445m143710,T202302020310445m143710,,47.68539598979716,-14.619431630494406,,,,N
2101,C202401100311009m170511,,,,,C202401100311009m170511,47.7535887742794,-17.086459268263965,,,,N
2102,C202310150311029m143847,,,,,C202310150311029m143847,47.76203341616193,-14.646452783922818,0.17280969401629875,1.3935193508256929e-05,GALAXY,Y
2103,T202210290311055m165110,,,T202210290311055m165110,,,47.7730060569894,-16.852857937974655,,,,N
2104,T202211190311217m164421,,,T202211190311217m164421,,,47.84021920064989,-16.73925616943993,,,,N
2105,C202210290311258m163702,,,C202210290311258m163702,,,47.85733220800878,-16.61722764024534,,,,N
2106,C202209050311291m163856,,,C202209050311291m163856,,,47.87129805299953,-16.648807492279296,,,,N
2107,C202312290311359m152358,,,,,C202312290311359m152358,47.899634875764114,-15.399536635293524,,,,N
2108,T202210290311397m143917,,,T202210290311397m143917,,,47.91527146246026,-14.65473089532715,,,,N
2109,C202401010311404m152240,,,,,C202401010311404m152240,47.91830669387167,-15.377859363708474,,,,N
2110,T202301030311416m140037,,,T202301030311416m140037,T202302020311416m140037,,47.923344156269536,-14.010230112727298,,,,N
2111,T202209050311461m163009,,,T202209050311461m163009,,,47.94220595713776,-16.502474334019283,,,,N
2112,T202211190311512m162031,,,T202211190311512m162031,T202302020311512m162031,,47.96335396369253,-16.34189144176399,,,,N
2113,T202310150311582p011835,,,,,T202310150311582p011835,47.99233656865211,1.3097008376508286,0.2022487502502225,7.5177704324823435e-06,GALAXY,Y
2114,T202301180311593m170601,,,T202301180311593m170601,,,47.99696112362264,-17.100399372432758,,,,N
2115,T202210200312001m141531,,,T202210200312001m141531,,,48.000402645374834,-14.258639898113389,0.2885737845631535,1.0755900829945275e-05,GALAXY,Y
2116,T202211190312073m153025,,,T202211190312073m153025,,,48.030572761377584,-15.506833545363689,,,,N
2117,C202312110312103m170339,,,,,C202312110312103m170339,48.04274314879253,-17.060727131866436,,,,N
2118,T202210200312188m140021,,,T202210200312188m140021,,,48.07830180698326,-14.005704009117013,,,,N
2119,T202209050312191m170946,,,T202209050312191m170946,,,48.07978249767336,-17.162670223827885,0.08712222810718658,4.1750080777806385e-06,GALAXY,Y
2120,C202212250312242m170329,,,C202212250312242m170329,C202302020312242m170329,,48.10099536949828,-17.058055225626585,,,,N
2121,T202312230312358m173544,,,,,T202312230312358m173544,48.14920495251831,-17.595618475055314,,,,N
2122,C202212190312439m163550,,,C202212190312439m163550,,,48.1830207389632,-16.597206740985794,,,,N
2123,C202312110312471m162941,,,,,C202312110312471m162941,48.196281531665,-16.494644048395394,,,,N
2124,C202212280312472m173109,,,C202212280312472m173109,,,48.196849842554656,-17.519086832642017,,,,N
2125,C202312020312547m164537,,,,,C202312020312547m164537,48.22804240753657,-16.760356465173682,,,,N
2126,A202209050312584m165348,,,A202209050312584m165348,,,48.24349156152006,-16.89674787175651,,,,N
2127,T202212220313034m141524,,,T202212220313034m141524,,,48.264279042395145,-14.256535061345186,,,,N
2128,C202401040313155m141746,,,,,C202401040313155m141746,48.31464997468878,-14.296221604073322,,,,N
2129,C202301180313314m163314,,,C202301180313314m163314,,,48.38093612383779,-16.553844569578953,,,,N
2130,C202210170313378m160357,,,C202210170313378m160357,,,48.40769807057122,-16.065848178585792,,,,N
2131,C202209050313441m172160,,,C202209050313441m172160,,,48.43387640317946,-17.366650450121707,,,,N
2132,C202311110313463m160721,,,,,C202311110313463m160721,48.44282124484926,-16.12247770293823,0.18585287599056913,5.126471415937566e-05,GALAXY,Y
2133,T202212190314022m172059,,,T202212190314022m172059,,,48.50933157605711,-17.349739609609788,,,,N
2134,T202401100314031m165230,,,,,T202401100314031m165230,48.51306887509242,-16.874878465226185,0.2223146286928091,8.529734534586197e-06,GALAXY,Y
2135,T202310150314039m164934,,,,,T202310150314039m164934,48.51632240491214,-16.826032711110436,,,,N
2136,C202212190314053m155147,,,C202212190314053m155147,,,48.52210787258468,-15.863137398818743,,,,N
2137,A202210290314145m164629,,,A202210290314145m164629,,,48.56054309433749,-16.77461574487619,,,,N
2138,T202212190314232m135401,,,T202212190314232m135401,,,48.59675554980834,-13.900297660955362,,,,N
2139,A202311050314294m151917,,,,,A202311050314294m151917,48.62236749691461,-15.321392867043633,,,,N
2140,C202210060314322m164318,,,C202210060314322m164318,,,48.63410601345518,-16.721569464388278,0.18320404189546907,6.061151699401739e-06,GALAXY,Y
2141,T202209090314411m171608,,,T202209090314411m171608,,,48.67143577777611,-17.26887506392589,,,,N
2142,C202211190314493m172051,,,C202211190314493m172051,,,48.705482543287886,-17.347556150769428,,,,N
2143,C202301180314504m171116,,,C202301180314504m171116,,,48.71007729977838,-17.18786775170058,0.4962225193618665,9.690747481256138e-05,GALAXY,Y
2144,T202301180315092m134214,,,T202301180315092m134214,,,48.78816099882869,-13.703758863743428,,,,N
2145,T202310060315115m135338,,,,,T202310060315115m135338,48.79777644959538,-13.893947055625102,0.06692928231874948,2.6888394998784526e-06,GALAXY,Y
2146,T202209050315120m163911,,,T202209050315120m163911,,,48.79998321317871,-16.65297126778822,0.18718028226415195,7.839740571331532e-05,GALAXY,Y
2147,T202209050315124m161434,,,T202209050315124m161434,,,48.801617404073546,-16.242687293686355,,,,N
2148,T202210290315155m141519,,,T202210290315155m141519,,,48.81478399806054,-14.255359482846934,0.14304334688690595,1.4769340863205143e-05,GALAXY,Y
2149,T202212190315415m170938,,,T202212190315415m170938,,,48.92285492254722,-17.160510549478897,,,,N
2150,C202211190315503m141943,,,C202211190315503m141943,,,48.95938839179922,-14.328495948057023,0.302483194230184,1.559209847100038e-05,GALAXY,Y
2151,C202211160315597m142258,,,C202211160315597m142258,,,48.99895760937245,-14.382777763965258,,,,N
2152,T202312290316154m143147,,,,,T202312290316154m143147,49.06425963633375,-14.52963743736198,0.05026059151661798,4.3366728883312435e-06,GALAXY,Y
2153,A202210200316191m143247,,,A202210200316191m143247,,,49.07970206822978,-14.546420702570748,,,,N
2154,C202211220316246m171825,,,C202211220316246m171825,,,49.1026029716485,-17.307045402440227,,,,N
2155,A202212250316427m140011,,,A202212250316427m140011,,,49.177822460301954,-14.002995233748711,,,,N
2156,T202310060316447m140347,,,,,T202310060316447m140347,49.18636345158759,-14.062963710698709,0.10636747059907509,2.6897554552550897e-05,GALAXY,Y
2157,C202308250316542m143759,,,,,C202308250316542m143759,49.22564456651936,-14.63318609430724,0.6933410376991933,3.0399962335256928e-05,QSO,Y
2158,T202210060316578m143306,,,T202210060316578m143306,,,49.24087392337239,-14.551585954127589,,,,N
2159,C202210170317077m144450,,,C202210170317077m144450,,,49.282003616926616,-14.74727625554022,,,,N
2160,A202212190317239m165354,,,A202212190317239m165354,,,49.34947177844693,-16.898380620334958,,,,N
2161,T202210080317290m170137,,,T202210080317290m170137,,,49.37088835474035,-17.02694561951027,,,,N
2162,T202301040317311m162625,,,T202301040317311m162625,,,49.37954761051417,-16.440375763513227,,,,N
2163,C202301210317374m162253,,,C202301210317374m162253,C202302020317374m162253,,49.40570254653504,-16.381293257923556,,,,N
2164,A202212190317496m164557,,,A202212190317496m164557,,,49.456738844496826,-16.765912582907795,0.2499414982898139,7.663792754963788e-05,GALAXY,Y
2165,C202209120322472m144015,,,C202209120322472m144015,,,50.69681339121738,-14.670841300164287,,,,N
2166,T202308220322508m164125,,,,,T202308220322508m164125,50.71169106606407,-16.690281818618978,0.19614510857987869,5.49447629694957e-05,GALAXY,Y
2167,T202209050323342m164656,,,T202209050323342m164656,,,50.89254436866611,-16.78218916492807,,,,N
2168,T202211160323398m161250,,,T202211160323398m161250,,,50.9157880647497,-16.214018641346154,,,,N
2169,T202211160323448m163206,,,T202211160323448m163206,,,50.93662092793316,-16.534904672200355,0.35282224517906663,1.3637120790962426e-05,GALAXY,Y
2170,C202301180324007m140405,,,C202301180324007m140405,,,51.003079716194286,-14.068105647531462,,,,N
2171,T202212190324079m162425,,,T202212190324079m162425,,,51.032841859964456,-16.406999989264268,,,,N
2172,C202210100324107m162037,,,C202210100324107m162037,,,51.04461050143836,-16.343503899584018,,,,N
2173,C202212160324248m160530,,,C202212160324248m160530,A202302020324248m160530,,51.10343023723767,-16.09160203004902,0.4883315270558178,3.5516321204622026e-05,QSO,Y
2174,C202301210324533m165016,,,C202301210324533m165016,,,51.22205968729597,-16.837728450987587,,,,N
2175,A202212190325015m163339,,,A202212190325015m163339,,,51.25629052706749,-16.56076641910693,,,,N
2176,A202209090325018m140202,,,A202209090325018m140202,,,51.25765749133184,-14.034022667671673,,,,N
2177,T202209120325040m165560,,,T202209120325040m165560,,,51.26654249169125,-16.933234064099604,0.17466063774438645,2.0039691494428265e-05,QSO,Y
2178,T202308220325046m170246,,,,,T202308220325046m170246,51.2690837802145,-17.04613646479283,0.31286220624218836,3.614654675555257e-05,GALAXY,Y
2179,A202209050325057m161336,,,A202209050325057m161336,,,51.27383926883144,-16.226584324413963,,,,N
