21A,22A,22B,23A,23B,ra_obj,dec_obj
,,,,T202311140303054m141416,45.772570128964176,-14.237660742595265
,,T202209050303064m152047,,,45.77649901002429,-15.34645088505128
,,,,T202312230303065m170501,45.77728976730293,-17.083537210277303
,,C202210200303068m170606,,,45.77819489601493,-17.101685256199108
,,C202210290303076m170312,,,45.78157348657203,-17.053224637580897
,,C202209120303076m145814,,,45.781626435925865,-14.970434115493516
,,T202209110303077m150126,,,45.78222639389302,-15.023864186319935
,,,,T202310210303078m150126,45.78263012733132,-15.023782363036776
,,T202210060303083m140525,,,45.784538543772186,-14.09024432978996
,,C202209120303084m171319,,C202310150303084m171319,45.78496216463277,-17.221899556585527
,,C202209120303086m154954,,C202312020303085m154954,45.785634422675955,-15.831649627441228
,,,,C202308250303086m142411,45.78584078724406,-14.403000832495724
,,,,T202308220303086m145432,45.78594420965436,-14.909027732908585
,,C202209050303087m144830,,C202308250303087m144830,45.78634700385677,-14.808273224521116
,,T202211130303088m163825,,,45.78655463382949,-16.64019495860694
,,T202209110303090m152326,,T202311050303090m152326,45.78764958875885,-15.390553817350298
,,,,T202308280303091m172332,45.78773501099119,-17.392342502314175
,,C202209120303092m172332,,,45.78814391527792,-17.392109197159122
,,C202211160303092m141523,,,45.788506865179045,-14.256495736188295
,,C202209140303096m162510,,C202310150303097m162510,45.790221999063334,-16.41945067927447
,,T202209090303105m172351,,,45.793864258815546,-17.397419287922727
,,C202301090303116m143248,,,45.79817335924103,-14.546657410360332
,,,,T202311110303134m160660,45.80593828685663,-16.11665602941735
,,T202209050303144m142523,,,45.810074233068136,-14.4229350506903
,,C202209120303150m160138,C202302080303150m160138,C202308250303150m160138,45.81240793051722,-16.027255307083376
,,T202210060303168m150619,,T202308220303168m150619,45.81999858333753,-15.105166173042328
,,T202209050303170m140920,,T202310090303170m140920,45.82079336734223,-14.155511968710943
,,T202209090303170m140917,,,45.8209174980981,-14.154761112504351
,,C202209110303171m142105,,,45.821416434287464,-14.351374055631215
,,T202209110303172m144957,,,45.8217957177622,-14.832455630735016
,,T202210200303177m135760,,,45.82365214179692,-13.966584244758847
,,C202209090303193m161849,,,45.8303952565235,-16.313569928122256
,,T202210170303208m160938,,,45.836808579120465,-16.160688832045313
,,C202209090303213m161511,,T202308250303212m161512,45.838596435511235,-16.253141679812792
,,C202209110303214m145833,,,45.839025845417176,-14.975694649268894
,,,,C202310150303218m142418,45.84096560479429,-14.405053775988222
,,T202209110303219m142418,,,45.841210746723156,-14.404908050072331
,,,,C202311110303224m142215,45.843138562018204,-14.370874421574886
,,T202209110303232m171606,,T202310060303233m171606,45.84695296908816,-17.268254334720865
,,C202209090303240m170339,,C202312110303240m170339,45.84994776614622,-17.060856641915837
,,A202212190303242m160130,,,45.85063000265854,-16.02486756588178
,,C202209140303244m142912,,,45.85167216131393,-14.486604349912374
,,T202209110303249m144305,,T202308220303249m144305,45.853719850187744,-14.718005449292287
,,C202209050303263m142429,,,45.85938379103036,-14.408058050483028
,,T202209120303271m144416,,,45.863060083900216,-14.737775050537016
,,,,T202311050303274m145223,45.86400672118582,-14.873147692412028
,,T202209090303280m142511,T202302020303280m142510,T202308220303279m142510,45.866404533229066,-14.41958027343324
,,C202209050303289m142130,,,45.87053295492082,-14.358345749576669
,,T202209090303293m164836,,C202308280303294m164836,45.87227462987782,-16.81006236770269
,,,,C202310090303302m150233,45.87596059870883,-15.042592272730927
,,T202209090303307m165136,,,45.87779755978199,-16.86004643557137
,,C202209090303308m142241,T202302020303308m142241,C202310090303308m142241,45.87820827201656,-14.377982785826262
,,A202211160303312m161522,,,45.87992296708295,-16.25601367345423
,,C202209090303317m142407,C202302020303317m142407,C202310090303316m142407,45.881893928592355,-14.401922969460538
,,T202209050303322m150443,,,45.88420376125588,-15.078684563144614
,,T202209090303326m143257,,T202308220303326m143257,45.88602964618643,-14.54907736575789
,,C202210200303333m150702,,,45.88887864046838,-15.117164130293373
,,,,T202311110303335m142331,45.88963686998351,-14.391841561274555
,,C202210200303336m140838,,,45.89010384203284,-14.143947760375516
,,,,T202310150303343m145437,45.89309958283172,-14.910285607182985
,,,,C202310090303344m145143,45.89316630739951,-14.861893337418518
,,C202212280303346m163447,,,45.894174927471035,-16.579735200557092
,,C202210200303347m165542,,,45.89441127588909,-16.928359426237098
,,C202210200303347m165547,,C202312110303347m165546,45.894487506016,-16.929582243115142
,,T202209090303348m151250,,,45.89514590305779,-15.213829122461915
,,T202211160303353m170441,,,45.89722244699061,-17.078084169834487
,,C202209120303357m160108,,C202310150303357m160108,45.89863433561604,-16.018951378257476
,,C202209090303364m160707,,,45.901563030957185,-16.11859476831861
,,T202210060303364m162453,,T202308250303364m162453,45.90177166814438,-16.41480783490566
,,,,C202308250303364m164248,45.901831827776974,-16.71328312810947
,,C202209090303371m170414,,,45.90471756822832,-17.070637749144257
,,C202209050303376m144644,,,45.90674290118087,-14.778939860068677
,,C202211160303378m135726,,,45.907342566784976,-13.957262697829249
,,,,T202308220303378m150422,45.90750962171053,-15.072793339209644
,,T202211160303378m142421,,,45.90762669836771,-14.40570332501864
,,C202211160303382m135726,,,45.90899502466604,-13.957236909750467
,,C202209110303383m144442,,,45.90942202942367,-14.745126684633703
,,T202210170303387m165554,,T202310090303387m165554,45.91118506932902,-16.93170899591922
,,T202209090303389m160710,,C202308280303389m160710,45.91198165669732,-16.119478501463277
,,T202209120303390m171023,,T202311140303390m171023,45.912493147663454,-17.173077244946477
,,,,T202308220303399m150351,45.916306255620206,-15.064162544036341
,,,,C202312110303404m151303,45.9181527503936,-15.217622385758837
,,T202211160303405m142421,,,45.91888923521254,-14.405971596694085
,,,,C202310090303406m141141,45.91915625564097,-14.194721111349757
,,T202209090303408m150447,,,45.92018001844964,-15.07969104274884
,,,,T202312170303411m145319,45.921134571442,-14.888548042268136
,,,,T202310090303413m150841,45.92190096558888,-15.144627248534894
,,C202210200303414m160025,,C202312140303414m160025,45.92248738139238,-16.00702075493253
,,T202209090303429m145343,,C202310090303429m145343,45.928602393189365,-14.895394616136834
,,C202209090303430m142060,,,45.92906044532249,-14.349976886528935
,,C202209090303431m170156,,C202310090303430m170156,45.92939077007594,-17.032204808601392
,,,,T202310090303433m150346,45.93040675577782,-15.06289994182092
,,,,T202312110303436m171434,45.93170542305853,-17.24284988615553
,,,,T202401010303443m170949,45.93460078061671,-17.1636233678879
,,T202210170303444m170948,,,45.93516296955573,-17.163392641922464
,,,,C202401010303464m145434,45.94327955756028,-14.909313724117323
,,,,T202401220303465m165157,45.943593948324306,-16.865926682602336
,,C202210200303476m162948,,C202311140303476m162947,45.94825243806582,-16.496553877384386
,,C202209120303486m160152,,C202308280303486m160152,45.95245156405609,-16.031149369032924
,,T202211160303486m144726,,,45.952526924029655,-14.790578831947075
,,C202209090303498m160228,,T202310060303498m160228,45.957556484722865,-16.04115720333924
,,T202210290303501m165003,,,45.958793617216976,-16.834224854655346
,,C202209090303502m171126,,,45.95897556235158,-17.190616942906143
,,C202212280303507m160631,,,45.961411010351846,-16.108716094040254
,,,,T202310150303524m150419,45.96826425997714,-15.072080465636759
,,,,C202311140303524m140734,45.96830594303338,-14.126061488293466
,,,,T202310060303524m145451,45.96852482902246,-14.91419718483445
,,C202210170303525m145451,,,45.96891754488354,-14.914279154247167
,,C202211100303528m144505,,,45.97008158717104,-14.75150962128012
,,,,T202310060303530m150447,45.97094430422536,-15.079673666706064
,,T202209110303540m145810,,T202308250303540m145810,45.975008933548,-14.969463138107303
,,C202210060303544m170360,,,45.976699438975324,-17.06656297581245
,,T202301060303548m150405,,,45.97822318204661,-15.068133985511391
,,T202209050303548m141747,,T202310150303548m141747,45.9783494863304,-14.296383946393217
,,,T202302020303549m141747,T202308220303550m141747,45.978924245006226,-14.29633680529448
,,T202210200303550m141749,,,45.979009744545934,-14.296856111774414
,,T202210260303550m141746,,,45.97904155005978,-14.296118206674088
,,C202209140303550m162501,,T202308280303550m162501,45.979282083063715,-16.416952553668388
,,T202209090303557m164643,,T202310150303557m164643,45.98215447309397,-16.778519525330218
,,C202210100303561m165618,,,45.98365154191095,-16.93835310463517
,,T202211160303562m161549,T202302020303562m161550,T202310090303562m161549,45.98415626046283,-16.263728718449325
,,T202209110303569m142241,,,45.987266847046186,-14.37817838610284
,,A202209120303575m162523,,C202308250303575m162523,45.98961158475083,-16.42298330835914
,,,,C202310090303576m145407,45.990146912325,-14.902052801956135
,,C202211100303578m164344,,,45.99089648840582,-16.72894408370827
,,T202209090303585m165913,,C202309090303585m165913,45.99372922261058,-16.98693260648328
,,,,T202308220303599m144233,45.999771764884656,-14.709097918151741
,,C202209090303600m164402,,,45.99993815844322,-16.733803872032293
,,,,T202312170304003m164817,46.001255407428324,-16.80482144410398
,,T202210170304003m164816,,,46.001325018867576,-16.804503716852597
,,,,C202312020304028m144059,46.011539643753615,-14.68303352302786
,,T202209120304029m145121,,T202308220304029m145120,46.01218889558494,-14.855786513512395
,,C202211190304032m164924,,,46.01342375892486,-16.82320333770159
,,C202211100304033m142453,,,46.013598507141026,-14.414702990202375
,,,,T202309090304047m144501,46.01939932449515,-14.750166731665145
,,C202209090304066m164914,,T202308250304066m164914,46.02751757437789,-16.820618155074882
,,,,C202311140304066m164651,46.027546384947755,-16.780864689569604
,,C202209140304074m141712,,,46.030682673627155,-14.28669719762234
,,,,C202310090304079m160913,46.03286298646982,-16.15364634275328
,,C202209120304094m142015,,,46.039251524113276,-14.337370803235329
,,T202210260304114m141727,,,46.04762265622493,-14.290842228023195
,,,,T202310060304115m144648,46.04800561539279,-14.780099163391045
,,T202209090304123m164305,,C202312020304124m164304,46.05154095736026,-16.71788161009148
,,,,T202310060304130m161655,46.054197030773885,-16.281838215022333
,,T202210170304131m161655,,,46.05445106719605,-16.28201842142048
,,C202209090304142m164057,,,46.05922779777743,-16.682392115748062
,,C202209140304153m140821,,,46.063686178064394,-14.139111371359828
,,T202211220304161m144748,,T202308220304161m144748,46.066939754522096,-14.796579375673602
,,,,C202310090304163m140804,46.06789513479474,-14.134542269700635
,,A202209050304171m143645,,,46.0711488343701,-14.612373289753904
,,T202210200304184m150131,,,46.076547517418135,-15.025300981533439
,,,,T202308280304188m164614,46.07819879491922,-16.770644367778946
,,T202210290304192m144842,,,46.080106439097214,-14.811793458377194
,,,,C202311140304196m142210,46.08186318744863,-14.369493381419371
,,T202211190304206m165241,,,46.08599556861702,-16.87806932446398
,,T202210100304210m165956,,,46.087633348994544,-16.998911696717315
,,C202212220304213m162131,,,46.08888885150485,-16.358667979868365
,,A202209120304219m162360,A202302110304219m162400,C202308250304219m162400,46.09111183704132,-16.399998126191708
,,C202210170304231m170034,,T202308250304230m170033,46.096048765572824,-17.009416080446904
,,,,C202308220304236m140743,46.098531280077,-14.128674459073752
,,,,A202311140304237m142037,46.09880928961503,-14.343732063762872
,,,,T202310060304238m161707,46.09907755130658,-16.285391677991935
,,C202210100304241m164613,,T202310150304241m164613,46.10036038495225,-16.770248485478366
,,C202210060304248m142321,,,46.10318921986376,-14.38918521059242
,,T202209090304249m141811,,,46.10356621484139,-14.303091595394488
,,,,T202311050304266m161329,46.11087037162565,-16.224799226835913
,,C202210170304267m143710,,,46.111385290865954,-14.619334620946741
,,,,T202309090304268m165529,46.111774870934184,-16.924796266127775
,,T202210290304287m165209,,,46.119715211175105,-16.869287391594547
,,,,A202310090304298p014902,46.12396416752996,1.817188782164546
,,,,C202309090304321m144443,46.13378139809622,-14.745276915416119
,,T202212190304395m144400,,,46.164404583780964,-14.733362534624698
,,C202210290304437m144113,,,46.18211287415679,-14.686837183305972
,,,,T202311170304472m164436,46.196727733688476,-16.743362701856988
,,T202209090304524m164534,,T202308280304523m164535,46.21808493683689,-16.759589178532103
,,C202210200304535m164113,,,46.222866716518276,-16.68695197531197
,,,,C202308220304561m144020,46.2339365327625,-14.672339165142054
,,,,C202310090304567p021118,46.2360938721775,2.188239812801732
,,T202209110304579m144143,,,46.24142293474394,-14.695339791958899
,,,,A202310090304587p012926,46.2447032450379,1.4904723039288472
,,,,A202308250304597m144050,46.2487121340475,-14.680543051224067
,,,,C202311140305039m144055,46.2662367656287,-14.681989434158552
,,,,T202312110305056m144224,46.27346246836325,-14.706745201324331
,,,,C202310150305067p014736,46.27783155869648,1.7933350173110647
,,,,A202310090305193p021020,46.330247866370975,2.1723277649834216
,,,,A202310090305452p012730,46.438383515347795,1.4583202968001248
,,,,T202310090306019p012248,46.507742027694356,1.3800845300602078
,,,,T202310090306098p011027,46.54075933297543,1.174082257616459
,,,,C202310090306140p005823,46.55822264182708,0.9729526673967472
,,,,C202310090306140p010509,46.55852687518068,1.0857432244755054
,,,,A202310090306240p014057,46.599961577218046,1.6824509709970519
,,,,T202310090306308p020346,46.628434659952994,2.0628272959516383
,,,,T202310090306385p013018,46.6603914071813,1.5050837574113405
,,,,A202310090306417p015656,46.67393829127758,1.948806818596354
,,,,T202310180306551p014208,46.729415879510725,1.7020950241665724
,,,,T202310090306568p024114,46.73668063752531,2.68728228476794
,,,,A202310090307117p012115,46.79883666202197,1.3542536431566043
,,,,T202310090307198p024113,46.83266873903762,2.6870434858774064
,,,,T202310090307279p023151,46.8664558882275,2.530746951737468
,,,,A202310090307321p015841,46.883784898725516,1.97811190179536
,,,,A202310090307401p021714,46.917002543242425,2.287167013724349
,,,,T202310090307416p021758,46.923327820106714,2.2993717669636764
,,,,C202310090307582p022329,46.99257545871679,2.391451878445616
,,,,C202310090308211p015413,47.087932892037365,1.9035400443265689
,,,,A202310090308417p020038,47.173542314913476,2.010452757599229
,,,,C202310090309174p023750,47.32252127004957,2.6304258015578563
,,,,C202401040309236m143146,47.34827317745164,-14.529341597767402
,,T202209090309240m142712,,T202310060309239m142712,47.34974608058314,-14.453390313872507
,,C202209090309242m143901,,,47.3508341120195,-14.65035847780358
,,,,T202310150309267m143503,47.36133052401036,-14.584232689956202
,,C202209140309278m143642,,C202310090309278m143642,47.365719330317276,-14.611760258313659
,,T202210110309282m142738,,T202310150309282m142737,47.36739238519156,-14.460418933995415
,,,,T202310060309299m143404,47.374703645768996,-14.567891205422802
,,C202209090309300m143405,,,47.374951258015926,-14.568054169298913
,,T202209120309301m143360,,,47.37544889004897,-14.56664633560706
,,,,T202308250309346m143455,47.3943659461767,-14.582004448453922
,,,,C202311110309349m143249,47.395416829021656,-14.546880492313347
,,,,C202310150309350m142759,47.395989388379576,-14.46630012747184
,,,,C202310150309368m142751,47.40345266541599,-14.464034975716677
,,,,A202310090309399p010922,47.41639617832603,1.1562124811517414
,,,,C202310150309432m142713,47.43012560830054,-14.45362926204744
,,,,C202401100309444m143432,47.43484016955714,-14.575419015337934
,,T202209090309462m163834,,,47.44236591692359,-16.642737397393034
,,,,C202308220309463m163833,47.44308776150414,-16.642365484827955
,,,,T202310090309470m143138,47.445790569261035,-14.527336657617953
,,C202209090309488m163012,,C202308220309488m163012,47.453488493890134,-16.50334951043962
,,,,T202312170309549m164036,47.47890741619423,-16.67679154096232
,,,,A202310090309564p023843,47.48482910542108,2.645171064036512
,,C202210080309582m164335,C202302080309582m164335,C202310090309582m164335,47.492510033341695,-16.726413432112082
,,C202210060309584m144441,,,47.49328236764399,-14.744604597725642
,,C202209090309586m144420,,C202308250309586m144420,47.49418923120338,-14.73888553026434
,,A202210290310006m150154,,C202310090310006m150154,47.50246884701478,-15.03160995875514
,,C202210290310012m164544,,C202310210310012m164544,47.50484414780895,-16.762287630377386
,,T202209090310012m142429,,,47.505119590367954,-14.407947813289418
,,,,C202311140310013m142430,47.50525643368346,-14.408262579003775
,,C202212130310017m140700,,,47.50692587921867,-14.11670937378833
,,C202209090310025m141006,,,47.51061816986413,-14.168264072995875
,,T202210290310040m141444,,T202311140310040m141444,47.51660188069421,-14.245509279423834
,,,,C202310090310061m164337,47.525342562394755,-16.726808494717307
,,T202211190310076m141802,,T202311140310076m141802,47.531758560705455,-14.300525553474014
,,A202209090310085m144438,C202302020310085m144437,C202308250310085m144437,47.53548589030398,-14.743657271056984
,,,,C202310090310106m164249,47.54413283170661,-16.71361670071311
,,,,C202310150310116m161219,47.54850326563738,-16.205248944058123
,,T202209090310120m161201,,T202308220310120m161201,47.549925894692734,-16.200179524114255
,,,,T202311140310138m164908,47.55749913438604,-16.818855434409112
,,C202210170310147m162525,,,47.561065618738525,-16.423645574754524
,,C202209120310160m142056,,,47.566807005946636,-14.34884036997784
,,T202211130310170m165206,,,47.570948874704214,-16.868359399817223
,,T202211190310173m141512,,T202308250310173m141511,47.571948388212405,-14.25321912317935
,,,,T202310090310185m141350,47.57699569438207,-14.230553302229323
,,C202210060310202m163256,,,47.58418016667921,-16.548955146667687
,,,,T202310060310204m162612,47.58495888576365,-16.436619580258927
,,C202210080310205m162612,,,47.585280350670644,-16.436595997434107
,,C202209050310218m165847,,C202310090310218m165847,47.59095768806871,-16.979661504011382
,,T202209090310230m143903,,,47.59584587241907,-14.650957336428638
,,T202209090310239m164206,,C202311140310239m164206,47.599443086719035,-16.701688892006196
,,,,T202308250310248m141659,47.603393041667964,-14.283170535229411
,,C202210110310255m143220,,,47.60612292479023,-14.538941442356045
,,C202209050310283m162933,,,47.61799867095253,-16.4925602493451
,,T202209050310288m165113,,T202310150310288m165113,47.62017540197684,-16.85357738427048
,,,,T202310060310289m165033,47.62058677936234,-16.84254060721366
,,C202210100310295m143746,,,47.622726210823906,-14.629470753474909
,,,,T202308250310313m162552,47.63043943691633,-16.43097716590589
,,T202210060310314m170050,,C202310090310314m170050,47.63068082395263,-17.013894307349965
,,C202210080310315m160910,,,47.631127579117916,-16.15286840465723
,,,,C202308250310315m162550,47.63121461847173,-16.4306477576393
,,T202210060310319m141435,,,47.63288392609786,-14.243022844142384
,,T202211070310320m163342,,,47.633473381513745,-16.561604471028268
,,A202209140310323m162250,,C202310090310323m162250,47.63443932116532,-16.380576115981874
,,C202209050310324m162013,,C202308220310324m162013,47.63488682679192,-16.336912478188154
,,,,T202312290310349m164951,47.645238162443924,-16.830833527636685
,,C202209090310350m164949,,,47.645779185753966,-16.830275035365922
,,C202210080310357m163647,,,47.64871294645332,-16.613142022801185
,,C202212190310357m161004,,C202308220310358m161004,47.64897888046477,-16.167857939579783
,,C202209050310363m162928,,,47.65110206319443,-16.49121146574111
,,,,C202310210310363m162927,47.651441568095294,-16.490945706470328
,,T202211160310364m162925,,,47.651831072286434,-16.490331378918743
,,C202209050310369m165812,,C202308220310369m165812,47.653724994207366,-16.96998772243286
,,T202211190310377m142440,,,47.65727120363759,-14.411012513506705
,,A202211160310382m161707,,C202308220310382m161707,47.65925277396977,-16.285363392679592
,,,,T202311140310396m162425,47.66491754464939,-16.406876403921107
,,C202209050310399m143246,,,47.66604692782688,-14.546065182297307
,,C202209050310404m161144,,,47.66814017637557,-16.19550615919594
,,T202209110310405m164326,,,47.668552876114795,-16.723928547129436
,,C202301180310408m162705,,,47.66997642588164,-16.451420830187143
,,T202210200310411m141226,,T202311140310411m141225,47.67108461981296,-14.207089744043234
,,,,C202310090310411m165246,47.671309999370564,-16.87943105318063
,,C202209140310420m140344,,,47.67481572251499,-14.06210760537298
,,C202209090310434m142320,C202302020310434m142321,C202308250310434m142321,47.68088747598088,-14.389049592893613
,,C202209090310443m162654,T202302020310443m162653,T202308220310443m162653,47.68466795402335,-16.448175014051632
,,T202301240310445m143710,T202302020310445m143710,,47.68539598979716,-14.619431630494406
,,T202209090310446m162659,,,47.68602790308009,-16.44983843289053
,,,,T202401010310457m142754,47.69036989241216,-14.464951863684965
,,C202210080310457m165301,,,47.69037666696274,-16.883497637921007
,,,,T202310060310480m141236,47.69995799714228,-14.210048324527516
,,C202209090310484m142459,,,47.70177178617968,-14.41648909882339
,,,,T202310090310485p010923,47.7020258781935,1.1563955362150011
,,C202209090310491m145858,,T202308250310491m145858,47.70450409561737,-14.982803008195404
,,C202210290310493m141747,,C202308250310493m141747,47.70553468888692,-14.296329001639371
,,C202210200310494m155934,,,47.70602070065257,-15.992736490578418
,,,,C202310090310497m144421,47.70723322803472,-14.739157282702262
,,,,C202311140310502m161349,47.70900727199336,-16.230290399829375
,,C202209120310506m162707,,,47.71071145084753,-16.45202517426388
,,A202209050310510m164851,A202302020310510m164851,T202308220310510m164851,47.71253868702117,-16.81414102486548
,,,,T202310060310511m150610,47.71283975738511,-15.102708347827045
,,C202209090310519m145925,,,47.71617946562,-14.990295498687715
,,T202211220310519m170906,,,47.716361545329434,-17.151773239023107
,,,T202302020310524m170248,,47.718250690134866,-17.046633693920445
,,C202209050310524m170246,,,47.71850965115661,-17.046191620092422
,,T202211160310527m135842,,,47.71945428863864,-13.978459318175908
,,,,T202310150310527m135855,47.71956265755468,-13.981939795599427
,,,,T202308250310538m150935,47.72401386034434,-15.159662067660214
,,A202301210310539m150039,,A202308250310539m150040,47.724411940794,-15.011000225666063
,,C202212190310543m135807,,,47.72612579620432,-13.968577955898464
,,C202209050310557m164831,,,47.73195797191142,-16.808698104615093
,,T202211220310559m162636,,,47.732943414568346,-16.443320881624373
,,C202209050310560m162636,,C202308220310560m162636,47.73347425626878,-16.44335178296169
,,,,T202310150310564p021910,47.7348963001192,2.3194092143861824
,,C202212190310574m142056,,C202310150310574m142056,47.73923947919627,-14.348960034517978
,,T202209050310593m140740,T202302020310593m140740,T202308250310593m140740,47.74723428040445,-14.127694297643671
,,C202210060310597m142238,,T202312110310597m142238,47.74883434458542,-14.37727537157376
,,,,T202309090310598m170328,47.74929304750599,-17.057804604863847
,,,,C202401100311009m170511,47.7535887742794,-17.086459268263965
,,,,T202311140311022m151303,47.75922127110474,-15.217504935246488
,,,,C202310150311029m143847,47.76203341616193,-14.646452783922818
,,,,T202310060311030m135932,47.762583969366254,-13.992317908401413
,,T202212130311031m135933,,,47.763083144592855,-13.992585296249318
,,C202210080311031m170253,,,47.763098400829,-17.048069135138036
,,T202209120311044m150445,,,47.76850305931739,-15.07903569690531
,,T202210290311051m142432,,T202311140311051m142432,47.77114089808477,-14.408784170347825
,,T202210290311055m165110,,,47.7730060569894,-16.852857937974655
,,,,T202311110311055m142109,47.77301252515554,-14.352556797778735
,,C202209120311056m142109,,,47.773378233547355,-14.352560934435008
,,T202211250311064m143645,,T202312170311064m143645,47.77684286387192,-14.612464014379015
,,,,C202312230311068m142503,47.77820726456756,-14.417481250145846
,,C202209090311068m142513,,,47.778475185254784,-14.420271339542351
,,,,T202308220311072m165551,47.78011284965908,-16.93085201063807
,,,,C202310210311079m163656,47.783122259877594,-16.615464814448874
,,,,C202310090311086m163631,47.78575764411338,-16.608741639908832
,,T202209120311095m162605,,T202308250311095m162605,47.789587585503895,-16.43480273967944
,,T202211160311109m170415,,,47.79537816749591,-17.07080747620961
,,T202212280311114m170347,,,47.797471065325816,-17.063037775138117
,,,,T202311140311114m170346,47.797654449119186,-17.062711010567213
,,T202210060311118m150614,,T202311050311118m150614,47.79907845705777,-15.103871465968968
,,A202209050311118m164418,,,47.799368362960635,-16.738395662723892
,,,,T202310090311121m142242,47.80057022104069,-14.378332828743739
,,C202212190311125m142447,,T202310090311125m142447,47.80195470022914,-14.41294338903602
,,C202209110311135m150712,,,47.806182873560765,-15.120069331312484
,,T202209120311140m160054,,,47.808252744926726,-16.01494420397944
,,,,T202310060311144m151143,47.809952876044825,-15.19525309381575
,,T202209090311144m160100,,,47.81008680474306,-16.016802547050798
,,T202210200311148m144312,,,47.81168916198099,-14.720037882202995
,,T202209050311150m163123,,T202308220311150m163123,47.81265090739098,-16.523116732294795
,,T202209110311151m140113,,T202308250311151m140113,47.81277509258027,-14.020310250834061
,,C202209050311160m165143,,C202311170311160m165143,47.8166953394899,-16.861853742879298
,,T202211040311166m160102,,,47.81923360603917,-16.017294613044246
,,,,T202311140311167m151004,47.81950281023606,-15.16767841390868
,,T202211160311177m160114,,,47.82392299651482,-16.02060993988248
,,T202210290311178m150347,,T202311140311179m150347,47.82437044627901,-15.063097873809397
,,,,T202311170311180m161238,47.82489354857745,-16.210549985724768
,,,,T202311110311181m144650,47.825337502333184,-14.78061177187114
,,T202209120311192m142244,,T202310150311192m142244,47.830056794626415,-14.378847366013797
,,C202210100311194m151859,,,47.830833278051564,-15.316496818451151
,,,,T202310090311195p011850,47.831337620919506,1.3137722415626678
,,C202209050311196m164650,,,47.83168282451807,-16.780635034675875
,,T202210060311196m141912,,T202308250311196m141912,47.83175961078712,-14.32008779041108
,,T202209120311200m151158,,,47.83340439138932,-15.199529105887963
,,C202212250311200m150947,,,47.83352143943436,-15.162940023682722
,,T202209120311204m145443,,,47.835018128329324,-14.91187569108503
,,,,T202310150311205m145441,47.835454490655785,-14.911393466163512
,,C202210290311205m135039,,,47.83545922761999,-13.844253758935174
,,,,T202312020311205m142300,47.83557285702307,-14.383433771854296
,,T202211190311217m164421,,,47.84021920064989,-16.73925616943993
,,,,T202310060311217m150646,47.84023536907026,-15.112769130845216
,,C202212190311217m150653,,,47.840318512248615,-15.114636451346026
,,C202210060311217m150644,,C202311170311217m150644,47.840572594081124,-15.112210288856387
,,,,C202310090311217m160604,47.84058489873593,-16.101015494312566
,,T202210290311223m140919,,,47.84274659425967,-14.1553391772196
,,C202209090311225m142655,,,47.84373200141943,-14.448666293142125
,,C202210200311227m151213,,,47.844617752406464,-15.203520959628431
,,C202210200311230m151246,,C202312020311230m151246,47.8457409286236,-15.212802843799079
,,T202209090311233m140813,,T202308250311233m140813,47.847203588042085,-14.136925396652718
,,,C202302080311234m140814,,47.8473761555614,-14.13730473228872
,,T202209090311235m140807,,T202308250311235m140807,47.84789538010511,-14.135283884889311
,,C202210290311236m135155,,,47.848393440301294,-13.865199222392786
,,,,C202312170311242m151219,47.850902759766505,-15.205155489047756
,,,C202302020311244m150933,,47.85159303928639,-15.159072495949102
,,T202212220311249m140712,,,47.853791862223844,-14.119999470969837
,,C202212220311254m171810,,,47.855962647926255,-17.302871610964758
,,C202209090311255m165540,,C202309090311255m165540,47.85626908731927,-16.927734067211013
,,C202209050311257m171032,C202302020311256m171032,C202311110311256m171032,47.85681360485884,-17.175567620477313
,,C202210290311258m163702,,,47.85733220800878,-16.61722764024534
,,,,C202311170311261m152221,47.85858430905547,-15.372520238580591
,,C202209050311262m161850,C202302020311262m161850,T202308250311262m161849,47.85924785042806,-16.313757413482357
,,T202210060311267m165840,,T202308220311267m165840,47.8613030034117,-16.9777722053026
,,C202212220311270m165605,,,47.8625943356386,-16.93475613505332
,,,,T202311140311271m151141,47.86310040950062,-15.194841681457524
,,T202210260311273m141503,,,47.86359539049975,-14.250823806691526
,,,,T202310060311274m141503,47.86411328945599,-14.250769589862056
,,T202209090311275m172222,C202302020311276m172223,C202308220311276m172222,47.86481569436927,-17.372849833454982
,,C202210170311276m171933,,T202310150311276m171934,47.86507844729721,-17.325955381097266
,,,,C202312020311280m150028,47.86680181804944,-15.007889653651752
,,C202210080311281m154953,,T202310150311281m154953,47.866966303460856,-15.831480196250482
,,,,T202311110311282m145328,47.86731859438365,-14.891044383256517
,,T202209120311287m171901,,,47.86952927464497,-17.316853903584864
,,,,T202308220311288m171900,47.86981606692554,-17.316687902455946
,,C202209090311290m164157,,,47.8707139887666,-16.699138636333668
,,C202209050311291m163856,,,47.87129805299953,-16.648807492279296
,,T202210200311294m151937,,,47.87264228767376,-15.326936244194519
,,,,C202310090311296m135131,47.87329784241229,-13.85867833618858
,,C202209090311297m165632,,C202308220311297m165631,47.87362247159124,-16.94206406894881
,,,,T202311140311299m150959,47.87438081168777,-15.166504139104845
,,,,C202310210311301m140746,47.875312456834,-14.129333775420248
,,,,C202312110311301m151208,47.875401998993475,-15.20218394710746
,,C202210170311306m150930,C202302110311306m150931,C202308250311306m150931,47.87759257692087,-15.158510506368765
,,T202209090311309m140203,,,47.878542724277274,-14.034276141456152
